@relation R_data_frame

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute unlabelledlabels string

@data
0.224809,0.169536,0.310775,0.875356,0.686638,0.710069,0.487374,0.551307,0.665954,0.437937,0.593867,0.547746,0.725759,0.322492,0.497777,0.528181,0.621416,0.351299,0.625732,0.696144,0.336844,0.604734,0.427254,0.529086,0.407587,0.758901,0.266565,0.517178,0.61153,0.577037,0.443095,0.445907,0.466154,0.505665,0.348528,0.48857,0.604413,0.64107,0.674037,0.699835,0.750159,0.256089,0.616269,0.728207,0.487487,0.584962,0.332682,0.63944,0.622165,0.265669,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0006811
0.113172,0.166714,0.521357,0.936125,0.593522,0.480161,0.463175,0.541135,0.674832,0.448077,0.623208,0.477962,0.679153,0.440149,0.549257,0.688101,0.467377,0.517562,0.465903,0.649713,0.558142,0.424736,0.622511,0.625465,0.55871,0.522706,0.490741,0.52658,0.590648,0.498372,0.375535,0.511875,0.501078,0.519323,0.558783,0.632251,0.458504,0.568124,0.621752,0.502342,0.559498,0.487512,0.632505,0.536658,0.568326,0.452178,0.594927,0.507823,0.478617,0.343111,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.116136,0.201008,0.635971,0.907676,0.494415,0.460697,0.419346,0.49611,0.67417,0.474608,0.612395,0.420496,0.656947,0.438914,0.538603,0.664056,0.470934,0.470588,0.52944,0.657414,0.585455,0.424132,0.617266,0.601851,0.592335,0.535963,0.526996,0.520091,0.615514,0.511533,0.391728,0.518444,0.414762,0.520034,0.536337,0.65288,0.55922,0.552578,0.624281,0.51928,0.564834,0.466972,0.614586,0.557475,0.558863,0.447294,0.580335,0.500551,0.484519,0.352335,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.182738,0.240535,0.4936,0.921367,0.587614,0.414606,0.432647,0.513685,0.608412,0.454506,0.439332,0.402667,0.661704,0.462223,0.543568,0.627504,0.54765,0.451404,0.584052,0.730282,0.494504,0.396026,0.600555,0.554478,0.604466,0.632888,0.533141,0.503032,0.623454,0.643986,0.352965,0.608375,0.557617,0.545209,0.925955,0.175091,0.856767,0.283902,0.458665,0.488765,0.519713,0.517033,0.536801,0.586066,0.613202,0.397162,0.652268,0.50705,0.416571,0.151398,GO1903047@GO0022402@GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0006996@GO0016043@GO0071840@GO0006259@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0000280@GO0048285
0.125284,0.134215,0.310246,0.910912,0.174502,0.409792,0.461606,0.482686,0.762375,0.77675,0.61371,0.436804,0.628945,0.475531,0.517478,0.683334,0.549188,0.448359,0.430127,0.671796,0.625346,0.450572,0.628137,0.57744,0.575581,0.540864,0.541734,0.537302,0.627042,0.444855,0.352395,0.57014,0.486326,0.559252,0.518147,0.645041,0.519801,0.554008,0.619196,0.549318,0.589627,0.472843,0.654056,0.53807,0.575049,0.428798,0.575491,0.483691,0.516374,0.353766,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.113614,0.197034,0.634201,0.91102,0.488825,0.446663,0.48843,0.452101,0.709077,0.446692,0.60242,0.435323,0.66466,0.434696,0.535974,0.657266,0.466035,0.466255,0.53376,0.653482,0.587306,0.421528,0.620252,0.592853,0.599616,0.53088,0.526263,0.52212,0.622688,0.538328,0.367264,0.538855,0.572483,0.550481,0.481807,0.662305,0.566433,0.538499,0.627001,0.528634,0.564833,0.460522,0.616927,0.558648,0.562051,0.416231,0.577995,0.504539,0.493519,0.352701,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.096834,0.158438,0.630107,0.893481,0.492114,0.464684,0.388073,0.508301,0.656583,0.48685,0.616417,0.419233,0.655842,0.436113,0.5303,0.658791,0.471776,0.458245,0.498703,0.665258,0.582237,0.431482,0.620859,0.598095,0.590794,0.537015,0.533697,0.523635,0.618605,0.504302,0.39234,0.509395,0.358893,0.510064,0.556788,0.644641,0.56549,0.555341,0.627235,0.515508,0.561124,0.468952,0.6141,0.555804,0.560647,0.461698,0.582295,0.49534,0.489869,0.349211,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.160403,0.259087,0.557288,0.90874,0.327301,0.463577,0.438192,0.463096,0.638307,0.191745,0.627823,0.412715,0.659736,0.445274,0.526835,0.66802,0.4704,0.477867,0.547646,0.656626,0.577471,0.416924,0.615934,0.597748,0.601265,0.538665,0.528798,0.525254,0.613929,0.470207,0.371945,0.545779,0.488601,0.539679,0.503591,0.655866,0.564883,0.557883,0.628959,0.515074,0.569037,0.46541,0.620417,0.667288,0.582889,0.448974,0.587617,0.498267,0.477508,0.354619,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.627369,0.934786,0.47654,0.949128,0.404396,0.375368,0.467159,0.570159,0.740088,0.46155,0.667663,0.348354,0.642495,0.484232,0.395889,0.671478,0.506041,0.470101,0.212186,0.692982,0.579104,0.492358,0.584316,0.563541,0.621568,0.53411,0.567577,0.538745,0.60833,0.56187,0.374286,0.546212,0.503995,0.553563,0.490675,0.659935,0.530293,0.591156,0.66304,0.503277,0.535731,0.463556,0.584807,0.477656,0.566071,0.51922,0.597851,0.484944,0.563374,0.296589,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0051276@GO0006310@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0007166@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0006952@GO0051726@GO0007062@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0007186@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0032259@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.181136,0.24384,0.45863,0.889996,0.224136,0.445929,0.476576,0.432191,0.622223,0.351841,0.598061,0.426392,0.656262,0.454551,0.537016,0.67153,0.486286,0.4856,0.509447,0.662002,0.557459,0.423499,0.654878,0.609969,0.611163,0.534795,0.540444,0.521548,0.615681,0.515847,0.374825,0.539785,0.545567,0.531998,0.470147,0.672848,0.534995,0.553827,0.626465,0.516915,0.571754,0.460747,0.645037,0.670718,0.58604,0.471262,0.583838,0.459076,0.517871,0.345272,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.112389,0.199448,0.637417,0.912653,0.484947,0.45284,0.483798,0.449236,0.712559,0.447011,0.598785,0.429912,0.658923,0.436671,0.541133,0.656518,0.468884,0.471116,0.5294,0.656206,0.5879,0.424217,0.616893,0.599544,0.593563,0.536096,0.529477,0.517279,0.616852,0.531035,0.370229,0.535409,0.575196,0.543706,0.478953,0.662513,0.567064,0.540869,0.62234,0.52726,0.564751,0.462581,0.609187,0.563843,0.560122,0.412034,0.57563,0.502294,0.490049,0.350539,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.05898,0.046957,0.57696,0.8623,0.508498,0.443286,0.419341,0.405726,0.711486,0.467257,0.650818,0.396875,0.645677,0.406205,0.518195,0.539318,0.471923,0.501598,0.365168,0.656706,0.59487,0.392778,0.612791,0.623228,0.57968,0.522341,0.521987,0.54962,0.641622,0.506857,0.384537,0.543645,0.519674,0.517126,0.502554,0.645562,0.570933,0.512927,0.658041,0.520385,0.58758,0.453719,0.586518,0.55012,0.584595,0.390302,0.586091,0.501462,0.505653,0.3572,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
0.133991,0.233681,0.632181,0.917551,0.502856,0.456286,0.425148,0.48753,0.675672,0.473107,0.608193,0.422747,0.657261,0.437401,0.538514,0.659137,0.467505,0.479604,0.555589,0.655238,0.584885,0.422255,0.616876,0.599751,0.591609,0.535493,0.529255,0.520294,0.619082,0.50844,0.38707,0.517852,0.432938,0.52131,0.528441,0.645911,0.560923,0.548211,0.623804,0.518552,0.566625,0.469322,0.613299,0.559273,0.559753,0.45188,0.578093,0.502427,0.481857,0.353765,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.100128,0.165967,0.607244,0.910414,0.512957,0.484687,0.444986,0.55718,0.657754,0.484202,0.623053,0.376284,0.62592,0.492627,0.553849,0.646946,0.453756,0.45532,0.528965,0.644137,0.562403,0.427849,0.614085,0.599327,0.589379,0.522051,0.52671,0.53231,0.624576,0.509403,0.394139,0.505739,0.39042,0.516383,0.556945,0.650734,0.55454,0.555748,0.627548,0.513894,0.560407,0.464991,0.620955,0.554476,0.557948,0.486617,0.581206,0.508782,0.468739,0.351461,GO0009987@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.130472,0.225895,0.630696,0.915365,0.502551,0.460504,0.427998,0.488187,0.679398,0.470788,0.605817,0.425245,0.658136,0.442141,0.540771,0.66363,0.469728,0.477027,0.551341,0.654226,0.589551,0.423419,0.619633,0.604762,0.58663,0.538513,0.528608,0.520367,0.617217,0.516433,0.385604,0.523736,0.43982,0.524893,0.531254,0.651178,0.558577,0.553749,0.623781,0.517874,0.563589,0.469364,0.616621,0.556243,0.561592,0.447053,0.5784,0.50494,0.481764,0.351737,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.170124,0.223361,0.515553,0.911392,0.599439,0.562324,0.474869,0.415046,0.714519,0.47768,0.663634,0.430312,0.671382,0.416611,0.557458,0.655623,0.463349,0.407123,0.555719,0.648167,0.570091,0.401427,0.604752,0.626915,0.610072,0.542616,0.552129,0.498693,0.622495,0.4626,0.381387,0.491291,0.612098,0.536472,0.551696,0.634387,0.436434,0.568412,0.619752,0.518714,0.526071,0.468696,0.582905,0.55287,0.56605,0.382028,0.588618,0.475813,0.532116,0.346964,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0050790@GO0065009@GO0043085@GO0044093@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0051336@GO0051345@GO0043087@GO0043547
0.079038,0.063666,0.496676,0.887484,0.588511,0.495937,0.457157,0.518247,0.715196,0.42778,0.501512,0.37932,0.670275,0.436707,0.507778,0.645665,0.466364,0.443342,0.435976,0.66693,0.581283,0.439445,0.626656,0.602439,0.584521,0.533524,0.536227,0.513022,0.61761,0.490919,0.366849,0.515942,0.528985,0.534585,0.570085,0.648836,0.470412,0.563071,0.618665,0.506159,0.559587,0.477753,0.654205,0.559943,0.544289,0.382772,0.556312,0.522103,0.423716,0.366655,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.121652,0.201242,0.615415,0.913232,0.512832,0.474119,0.472293,0.516743,0.686543,0.463427,0.616332,0.414369,0.649348,0.469998,0.549767,0.660756,0.466029,0.477964,0.544391,0.64786,0.572824,0.422471,0.621088,0.608637,0.590493,0.521864,0.526176,0.526935,0.62044,0.525365,0.385274,0.525633,0.478813,0.532022,0.529775,0.652972,0.5461,0.555285,0.631748,0.524273,0.560978,0.471191,0.612643,0.559156,0.556844,0.449789,0.576452,0.501018,0.46542,0.347042,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.113079,0.201362,0.637927,0.913283,0.484948,0.452897,0.4819,0.450492,0.711436,0.4479,0.599683,0.430278,0.658795,0.43638,0.541206,0.65739,0.468635,0.471509,0.530375,0.655818,0.587325,0.424029,0.616783,0.599395,0.593819,0.535957,0.52937,0.518935,0.617366,0.531544,0.370852,0.534839,0.571557,0.543188,0.478918,0.660666,0.566922,0.541702,0.623377,0.528088,0.565,0.46385,0.608668,0.563288,0.560218,0.413623,0.576538,0.50138,0.489286,0.35013,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.13144,0.113874,0.400582,0.842609,0.118963,0.434328,0.460113,0.503883,0.769873,0.763159,0.590349,0.443175,0.659457,0.431649,0.529304,0.653126,0.46792,0.44417,0.425913,0.670608,0.58589,0.446858,0.622299,0.596899,0.584983,0.542924,0.538251,0.520955,0.610326,0.472102,0.363154,0.545599,0.494255,0.539788,0.511971,0.649507,0.576045,0.54692,0.628529,0.520237,0.557586,0.456883,0.610157,0.566201,0.565216,0.393505,0.578499,0.496429,0.494828,0.353767,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.120268,0.214305,0.639704,0.914167,0.490047,0.457175,0.443345,0.48065,0.685735,0.466456,0.608391,0.424087,0.658904,0.437776,0.537376,0.662288,0.471066,0.473175,0.544233,0.658727,0.585057,0.423914,0.614469,0.598474,0.594787,0.537412,0.530326,0.520138,0.616523,0.518736,0.385039,0.520591,0.470595,0.528979,0.514441,0.652854,0.565145,0.55003,0.622971,0.522682,0.564699,0.465377,0.611926,0.55899,0.560597,0.44132,0.577356,0.501126,0.483493,0.351055,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.346939,0.571144,0.618952,0.977803,0.501635,0.404258,0.626715,0.519189,0.807421,0.322044,0.557396,0.550471,0.368487,0.295124,0.387317,0.674901,0.419314,0.345602,0.376476,0.75565,0.578465,0.357623,0.581067,0.673153,0.624863,0.538666,0.47485,0.548874,0.678043,0.583587,0.160357,0.393225,0.493271,0.603438,0.927113,0.945803,0.477784,0.532902,0.570278,0.571927,0.710149,0.523319,0.494945,0.726882,0.49193,0.800255,0.633193,0.49021,0.444148,0.282506,GO0019538@GO0043170@GO0044238@GO0071704@GO0008152@GO0006810@GO0051234@GO0051179@GO0006508
0.194257,0.245442,0.418375,0.882064,0.139479,0.425817,0.498646,0.494806,0.783888,0.755294,0.593943,0.445327,0.659983,0.43601,0.537533,0.665006,0.459232,0.473593,0.514792,0.655372,0.583342,0.428986,0.615145,0.598408,0.586035,0.539472,0.533482,0.529512,0.613134,0.467575,0.35478,0.571216,0.5666,0.54977,0.48667,0.653995,0.569071,0.55594,0.627152,0.521924,0.56519,0.461062,0.608617,0.560932,0.560309,0.402533,0.574481,0.499993,0.491918,0.35273,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0006811@GO0055085
